NONHSAT094684.2	n339786
NONHSAT058426.2	n339798
NA	n339824
NONHSAT058882.2	n339828
NONHSAT058969.2	n339833
NONHSAT059017.2	n339847
NONHSAT059059.2	n339849
NONHSAT095146.2	n339856
NONHSAT095156.2	n339857
NONHSAT095570.2	n339861
NONHSAT059132.2	n339862
NONHSAT059144.2	n339865
NONHSAT095717.2	n339878
NONHSAT095738.2	n339886
NA	n339888
NONHSAT095820.2	n339893
NONHSAT095934.2	n339897
NONHSAT059613.2	n339901
NONHSAT059750.2	n339911
NA	n339920
NONHSAT096080.2	n339925
NA	n339930
NONHSAT010902.2	n339936
NONHSAT096119.2	n339948
NA	n339966
NONHSAT011501.2	n339970
NONHSAT011546.2	n339975
NONHSAT011558.2	n339976
NONHSAT011609.2	n339984
NONHSAT011627.2	n339986
NA	n339990
NONHSAT011709.2	n339993
NONHSAT011908.2	n340002
NONHSAT012531.2	n340006
NONHSAT012538.2	n340007
NONHSAT012542.2	n340008
NONHSAT012566.2	n340009
NA	n340011
NONHSAT013309.2	n340028
NONHSAT013416.2	n340032
NONHSAT013498.2	n340037
NA	n340048
NONHSAT096369.2	n340049
NONHSAT096458.2	n340053
NONHSAT013937.2	n340066
NA	n340068
NONHSAT096618.2	n340070
NA	n340075
NONHSAT014068.2	n340076
NONHSAT015341.2	n340094
NONHSAT015494.2	n340100
NONHSAT015736.2	n340108
NA	n340115
NONHSAT016037.2	n340127
NONHSAT097037.2	n340129
NONHSAT016413.2	n340144
NONHSAT016573.2	n340156
NONHSAT016596.2	n340157
NONHSAT097267.2	n340159
NONHSAT016672.2	n340164
NONHSAT097462.2	n340183
NA	n340189
NONHSAT097569.2	n340190
NONHSAT097571.2	n340191
NONHSAT097804.2	n340200
NONHSAT097973.2	n340203
NONHSAT098085.2	n340205
NONHSAT098129.2	n340208
NONHSAT098132.2	n340209
NONHSAT098133.2	n340210
NONHSAT098163.2	n340212
NA	n340232
NONHSAT098480.2	n340233
NONHSAT098487.2	n340234
NONHSAT098514.2	n340240
NONHSAT098643.2	n340248
NONHSAT098666.2	n340251
NA	n340258
NONHSAT099141.2	n340269
NONHSAT099144.2	n340270
NONHSAT099216.2	n340274
NONHSAT099232.2	n340277
NONHSAT099431.2	n340286
NA	n340290
NONHSAT099919.2	n340301
NONHSAT100164.2	n340309
NONHSAT100211.2	n340312
NONHSAT100288.2	n340317
NONHSAT100283.2	n340320
NONHSAT100481.2	n340398
NONHSAT100917.2	n340425
NONHSAT101283.2	n340444
NONHSAT101622.2	n340472
NONHSAT145165.2	n340474
NONHSAT145225.2	n340475
NONHSAT102044.2	n340495
NONHSAT102257.2	n340509
NA	n340517
NONHSAT102289.2	n340521
NONHSAT102296.2	n340522
NA	n340523
NONHSAT145923.2	n340529
NONHSAT102457.2	n340535
NONHSAT146130.2	n340537
NONHSAT102608.2	n340540
NONHSAT102816.2	n340549
NONHSAT102909.2	n340562
NONHSAT102912.2	n340565
NA	n340567
NONHSAT052575.2	n340576
NONHSAT103127.2	n340578
NONHSAT103296.2	n340586
NONHSAT103374.2	n340594
NONHSAT103433.2	n340599
NONHSAT103491.2	n340604
NONHSAT053224.2	n340626
NONHSAT053349.2	n340638
NONHSAT103916.2	n340639
NONHSAT053369.2	n340642
NONHSAT053415.2	n340648
NA	n340652
NONHSAT053925.2	n340684
NA	n340697
NONHSAT054298.2	n340715
NONHSAT054454.2	n340728
NONHSAT105070.2	n340734
NONHSAT105151.2	n340742
NONHSAT054716.2	n340748
NONHSAT054798.2	n340753
NONHSAT054793.2	n340754
NA	n340755
NA	n340756
NONHSAT054895.2	n340761
NONHSAT054945.2	n340770
NA	n340775
NONHSAT054988.2	n340779
NONHSAT055027.2	n340781
NONHSAT055064.2	n340783
NONHSAT105925.2	n340788
NA	n340793
NA	n340794
NA	n340814
NA	n340820
NONHSAT055798.2	n340835
NONHSAT107609.2	n340836
NONHSAT107742.2	n340848
NONHSAT107804.2	n340852
NONHSAT107901.2	n340858
NONHSAT107929.2	n340862
NA	n340870
NONHSAT108120.2	n340880
NONHSAT108152.2	n340887
NONHSAT108382.2	n340901
NONHSAT108425.2	n340903
NONHSAT108438.2	n340904
NONHSAT108445.2	n340905
NONHSAT056309.2	n340911
NONHSAT056552.2	n340921
NONHSAT056679.2	n340922
NONHSAT056714.2	n340924
NA	n340944
NONHSAT017635.2	n340950
NONHSAT017862.2	n340966
NONHSAT018001.2	n340970
NONHSAT018085.2	n340974
NONHSAT018186.2	n340980
NA	n340981
NONHSAT018796.2	n341011
NONHSAT018823.2	n341012
NA	n341017
NONHSAT021478.2	n341034
NONHSAT021830.2	n341044
NONHSAT022115.2	n341049
NA	n341050
NA	n341073
NONHSAT023259.2	n341076
NONHSAT023309.2	n341079
NONHSAT023362.2	n341081
NA	n341082
NA	n341084
NONHSAT023404.2	n341087
NONHSAT023586.2	n341092
NA	n341094
NONHSAT023638.2	n341096
NONHSAT023660.2	n341097
NONHSAT024232.2	n341125
NONHSAT024276.2	n341129
NONHSAT024778.2	n341142
NONHSAT025024.2	n341148
NONHSAT025149.2	n341158
NONHSAT119053.2	n341180
NONHSAT119502.2	n341205
NONHSAT119641.2	n341208
NA	n341211
NONHSAT120209.2	n341227
NA	n341230
NONHSAT120258.2	n341234
NONHSAT120276.2	n341236
NONHSAT120307.2	n341238
NONHSAT120522.2	n341245
NONHSAT121668.2	n341261
NA	n341264
NA	n341274
NA	n341290
NA	n341291
NONHSAT122694.2	n341296
NA	n341297
NONHSAT122723.2	n341298
NONHSAT122778.2	n341301
NONHSAT122841.2	n341302
NONHSAT122914.2	n341305
NONHSAT123063.2	n341308
NA	n341313
NONHSAT123391.2	n341319
NONHSAT123438.2	n341324
NA	n341328
NONHSAT123513.2	n341330
NONHSAT123585.2	n341334
NA	n341340
NA	n341345
NONHSAT124106.2	n341358
NA	n341365
NONHSAT124273.2	n341368
NA	n341369
NONHSAT124436.2	n341373
NONHSAT124467.2	n341376
NONHSAT124589.2	n341384
NA	n341398
NONHSAT034904.2	n341400
NONHSAT124973.2	n341406
NONHSAT125018.2	n341414
NONHSAT125034.2	n341417
NA	n341443
NONHSAT035297.2	n341446
NA	n341449
NONHSAT125261.2	n341452
NONHSAT125265.2	n341453
NONHSAT125439.2	n341459
NONHSAT125498.2	n341460
NONHSAT125630.2	n341465
NONHSAT125750.2	n341468
NONHSAT125900.2	n341479
NONHSAT126065.2	n341485
NONHSAT126086.2	n341486
NONHSAT126295.2	n341490
NA	n341492
NONHSAT126615.2	n341503
NONHSAT126957.2	n341517
NONHSAT127001.2	n341518
NONHSAT127091.2	n341525
NONHSAT127141.2	n341527
NONHSAT127134.2	n341528
NONHSAT127313.2	n341535
NONHSAT127374.2	n341542
NONHSAT127431.2	n341546
NONHSAT127467.2	n341550
NONHSAT127621.2	n341556
NONHSAT127891.2	n341566
NONHSAT128024.2	n341568
NONHSAT128043.2	n341569
NONHSAT128045.2	n341570
NONHSAT128129.2	n341574
NONHSAT128251.2	n341582
NONHSAT128363.2	n341587
NONHSAT128403.2	n341590
NONHSAT128411.2	n341592
NA	n341599
NONHSAT129080.2	n341607
NONHSAT129039.2	n341608
NA	n341633
NA	n341637
NONHSAT129986.2	n341643
NONHSAT130006.2	n341646
NONHSAT130334.2	n341659
NONHSAT130434.2	n341663
NA	n341680
NONHSAT131932.2	n341702
NONHSAT131963.2	n341704
NONHSAT131979.2	n341705
NONHSAT133133.2	n341721
NONHSAT133196.2	n341723
NONHSAT133255.2	n341725
NA	n341727
NA	n341735
NONHSAT133696.2	n341737
NONHSAT133713.2	n341739
NONHSAT133730.2	n341742
NONHSAT133739.2	n341743
NONHSAT133833.2	n341748
NONHSAT133935.2	n341752
NA	n341757
NONHSAT134350.2	n341760
NONHSAT134322.2	n341761
NA	n341770
NA	n341775
NA	n341783
NA	n341784
NONHSAT134756.2	n341786
NONHSAT134758.2	n341787
NA	n341809
NONHSAT135743.2	n341813
NA	n341819
NONHSAT026383.2	n341821
NONHSAT026922.2	n341824
NONHSAT112236.2	n341826
NONHSAT112287.2	n341835
NONHSAT027070.2	n341836
NONHSAT112767.2	n341846
NONHSAT112844.2	n341849
NA	n341862
NONHSAT027463.2	n341873
NA	n341878
NONHSAT027609.2	n341884
NONHSAT113481.2	n341903
NONHSAT113496.2	n341904
NA	n341937
NONHSAT028994.2	n341941
NONHSAT029172.2	n341949
NA	n341956
NONHSAT029682.2	n341975
NONHSAT029964.2	n341985
NONHSAT030091.2	n341991
NA	n341993
NA	n341997
NA	n342010
NONHSAT030961.2	n342029
NONHSAT030969.2	n342030
NONHSAT113677.2	n342041
NONHSAT113679.2	n342043
NONHSAT113706.2	n342044
NA	n342045
NONHSAT031120.2	n342046
NONHSAT031176.2	n342049
NONHSAT031447.2	n342053
NONHSAT031584.2	n342055
NONHSAT031708.2	n342056
NONHSAT031972.2	n342066
NA	n342077
NA	n342088
NONHSAT114356.2	n342101
NONHSAT114486.2	n342106
NONHSAT114508.2	n342108
NONHSAT114709.2	n342115
NONHSAT114756.2	n342116
NONHSAT114788.2	n342118
NONHSAT114850.2	n342120
NA	n342129
NONHSAT115059.2	n342135
NONHSAT115126.2	n342138
NONHSAT115182.2	n342140
NONHSAT115417.2	n342150
NONHSAT115652.2	n342157
NONHSAT115664.2	n342158
NONHSAT115857.2	n342162
NA	n342183
NONHSAT094455.2	n342192
NONHSAT034457.2	n342195
NONHSAT000090.2	n342202
NONHSAT000091.2	n342203
NONHSAT000092.2	n342204
NONHSAT000159.2	n342205
NA	n342206
NONHSAT041930.2	n342219
NONHSAT001136.2	n342226
NA	n342230
NONHSAT137668.2	n342231
NA	n342232
NONHSAT001705.2	n342233
NONHSAT137988.2	n342241
NONHSAT138078.2	n342243
NONHSAT003218.2	n342260
NA	n342265
NONHSAT084382.2	n342268
NONHSAT047999.2	n342280
NONHSAT004532.2	n342281
NONHSAT004818.2	n342283
NA	n342288
NONHSAT087195.2	n342291
NA	n342292
NONHSAT005300.2	n342295
NONHSAT005570.2	n342299
NONHSAT036395.2	n342313
NONHSAT060370.2	n342314
NONHSAT006710.2	n342315
NA	n342320
NA	n342328
NONHSAT037723.2	n342331
NA	n342332
NONHSAT008410.2	n342336
NONHSAT063945.2	n342344
NONHSAT063901.2	n342353
NA	n342355
NONHSAT065785.2	n342358
NONHSAT009563.2	n342359
NA	n342361
NONHSAT066082.2	n342366
NA	n342371
NA	n342379
NONHSAT033274.2	n342386
NONHSAT067050.2	n342409
NA	n342414
NONHSAT071494.2	n342420
NONHSAT071769.2	n342423
NONHSAT072398.2	n342429
NONHSAT072522.2	n342433
NONHSAT072608.2	n342434
NONHSAT067512.2	n342436
NONHSAT072984.2	n342437
NONHSAT073814.2	n342440
NONHSAT074042.2	n342441
NONHSAT147818.2	n342456
NONHSAT147969.2	n342457
NA	n342491
NONHSAT089265.2	n342500
NONHSAT089479.2	n342501
NONHSAT089873.2	n342503
NONHSAT092037.2	n342541
NA	n342543
NA	n342544
NA	n342555
NONHSAT094270.2	n342565
NA	n342566
NONHSAT058492.2	n342568
NA	n342569
NONHSAT058560.2	n342570
NA	n342574
NA	n342576
NONHSAT011123.2	n342583
NONHSAT096719.2	n342602
NONHSAT015165.2	n342606
NONHSAT016036.2	n342610
NONHSAT016749.2	n342612
NA	n342613
NONHSAT098065.2	n342618
NONHSAT098625.2	n342622
NONHSAT099881.2	n342631
NONHSAT101771.2	n342658
NONHSAT145886.2	n342660
NONHSAT102415.2	n342662
NONHSAT102668.2	n342664
NONHSAT102823.2	n342666
NONHSAT146833.2	n342669
NONHSAT146396.2	n342671
NONHSAT052265.2	n342677
NONHSAT052368.2	n342679
NONHSAT052809.2	n342687
NONHSAT052801.2	n342688
NONHSAT052774.2	n342689
NA	n342695
NONHSAT053846.2	n342704
NONHSAT054265.2	n342712
NONHSAT054990.2	n342717
NONHSAT056046.2	n342724
NA	n342725
NA	n342729
NA	n342730
NONHSAT108582.2	n342736
NONHSAT018446.2	n342756
NA	n342758
NONHSAT022469.2	n342770
NA	n342776
NONHSAT023788.2	n342780
NONHSAT024353.2	n342785
NONHSAT118707.2	n342795
NA	n342800
NA	n342812
NONHSAT122291.2	n342817
NA	n342818
NONHSAT124267.2	n342827
NONHSAT126929.2	n342842
NONHSAT127292.2	n342846
NONHSAT130008.2	n342851
NONHSAT130346.2	n342852
NONHSAT130782.2	n342856
NONHSAT131088.2	n342860
NONHSAT131106.2	n342861
NONHSAT131616.2	n342862
NA	n342871
NONHSAT134020.2	n342875
NONHSAT026291.2	n342883
NONHSAT027487.2	n342892
NONHSAT113450.2	n342895
NONHSAT032173.2	n342913
NONHSAT113950.2	n342914
NONHSAT115713.2	n342926
NA	n342927
NONHSAT115892.2	n342929
NONHSAT040039.2	n342938
NA	n342946
NA	n342950
NA	n342957
NONHSAT016928.2	n342961
NA	n342968
NONMMUT028986.2	n342977
NA	n342980
NONMMUT066481.2	n342983
NONHSAT113149.2	n342985
NONHSAT130775.2	n342988
NA	n342994
NA	n342996
NONHSAT119717.2	n342998
NONHSAT119704.2	n343005
NA	n343014
NONHSAT001953.2	n343016
NONHSAT054526.2	n343017
NA	n343018
NONHSAT036719.2	n343030
NA	n343036
NA	n343053
NONMMUT036778.2	n343059
NA	n343060
NONHSAT039745.2	n343062
NONHSAT017465.2	n343066
NA	n343067
NA	n343071
NA	n343076
NONHSAT024403.2	n343081
NA	n343084
NA	n343085
NA	n343086
NONHSAT080206.2	n343087
NA	n343363
NONMMUT025837.2	n343468
NA	n343537
NONMMUT003180.2	n343687
NA	n343796
NONMMUT023705.2	n344045
NONMMUT056939.2	n344146
NA	n344285
NA	n344325
NONHSAT044059.2	n344453
NONHSAT140501.2	n344454
NONHSAT030943.2	n344455
NONHSAT049673.2	n344457
NONHSAT070239.2	n344461
NA	n344472
NONHSAT140676.2	n344488
NONHSAT056108.2	n344490
NONHSAT026404.2	n344496
NA	n344508
NONHSAT001463.2	n344514
NONHSAT120219.2	n344528
NA	n344530
NONHSAT027516.2	n344531
NA	n344534
NONHSAT137571.2	n344547
NONHSAT121236.2	n344551
NONHSAT055363.2	n344559
NONHSAT054162.2	n344574
NONHSAT138743.2	n344578
NONHSAT082414.2	n344588
NONHSAT000786.2	n344589
NONHSAT143568.2	n344598
NONHSAT057058.2	n344601
NONHSAT101244.2	n344612
NONHSAT081501.2	n344627
NONHSAT075170.2	n344628
NONHSAT112460.2	n344638
NONHSAT138537.2	n344646
NONHSAT102797.2	n344649
NONHSAT073620.2	n344651
NONHSAT115288.2	n344652
NONHSAT084534.2	n344656
NONHSAT120418.2	n344658
NA	n344662
NONHSAT063977.2	n344664
NONHSAT115209.2	n344667
NONHSAT124972.2	n344675
NA	n344687
NONHSAT033797.2	n344691
NONHSAT054253.2	n344699
NONHSAT070568.2	n344701
NONHSAT121098.2	n344705
NA	n344711
NONHSAT113194.2	n344719
NA	n344720
NONHSAT120000.2	n344721
NONHSAT031461.2	n344724
NONHSAT079364.2	n344726
NONHSAT122815.2	n344741
NONHSAT142612.2	n344745
NA	n344748
NONHSAT074964.2	n344749
NA	n344758
NONHSAT138620.2	n344760
NONHSAT138547.2	n344768
NONHSAT036563.2	n344771
NA	n344775
NONHSAT047863.2	n344791
NONHSAT084423.2	n344798
NONHSAT093648.2	n344799
NONHSAT063988.2	n344803
NONHSAT033438.2	n344805
NONHSAT096372.2	n344807
NONHSAT033822.2	n344808
NA	n344814
NONHSAT125946.2	n344818
NONHSAT103600.2	n344848
NA	n344860
NONHSAT104695.2	n344861
NONHSAT107501.2	n344868
NONHSAT112119.2	n344871
NONHSAT115734.2	n344880
NONHSAT108627.2	n344894
NA	n344899
NONHSAT113257.2	n344907
NONHSAT113545.2	n344909
NONHSAT113844.2	n344916
NONHSAT114816.2	n344924
NONHSAT115568.2	n344930
NONHSAT115641.2	n344931
NONHSAT121283.2	n344939
NONHSAT122011.2	n344940
NONHSAT118917.2	n344941
NONHSAT119135.2	n344943
NONHSAT119655.2	n344949
NONHSAT121221.2	n344957
NONHSAT121669.2	n344958
NONHSAT121718.2	n344960
NONHSAT123176.2	n344972
NONHSAT128169.2	n344980
NONHSAT124782.2	n344988
NONHSAT125260.2	n344992
NONHSAT125784.2	n344995
NONHSAT126987.2	n345003
NONHSAT127622.2	n345006
NONHSAT127805.2	n345012
NONHSAT127814.2	n345014
NONHSAT128584.2	n345025
NONHSAT128604.2	n345026
NONHSAT129412.2	n345031
NONHSAT129417.2	n345032
NONHSAT130005.2	n345038
NONHSAT130010.2	n345040
NONHSAT130249.2	n345044
NONHSAT130404.2	n345045
NONHSAT130469.2	n345046
NONHSAT134003.2	n345059
NONHSAT137328.2	n345068
NONHSAT137487.2	n345070
NONHSAT136354.2	n345077
NA	n345088
NONHSAT137675.2	n345091
NONHSAT010896.2	n345105
NONHSAT011934.2	n345110
NONHSAT013550.2	n345117
NONHSAT018076.2	n345138
NONHSAT018227.2	n345139
NONHSAT024790.2	n345156
NONHSAT026280.2	n345168
NONHSAT027580.2	n345173
NA	n345175
NONHSAT028295.2	n345179
NONHSAT029810.2	n345186
NONHSAT032279.2	n345207
NONHSAT033355.2	n345221
NONHSAT033780.2	n345226
NONHSAT034295.2	n345229
NONHSAT034695.2	n345232
NONHSAT035689.2	n345248
NONHSAT035905.2	n345249
NONHSAT036318.2	n345251
NONHSAT036725.2	n345255
NONHSAT037132.2	n345260
NONHSAT037556.2	n345270
NONHSAT037567.2	n345271
NONHSAT038064.2	n345277
NONHSAT039453.2	n345281
NONHSAT040285.2	n345288
NONHSAT042369.2	n345289
NONHSAT041802.2	n345293
NA	n345298
NONHSAT047079.2	n345310
NONHSAT143557.2	n345323
NONHSAT143945.2	n345337
NONHSAT143979.2	n345338
NONHSAT058937.2	n345357
NONHSAT078314.2	n345382
NONHSAT079374.2	n345385
NA	n345386
NONHSAT081303.2	n345391
NONHSAT084054.2	n345408
NONHSAT002396.2	n345418
NONHSAT002153.2	n345433
NONHSAT002344.2	n345437
NONHSAT004374.2	n345449
NONHSAT005482.2	n345457
NONHSAT006788.2	n345465
NONHSAT007119.2	n345468
NONHSAT007706.2	n345473
NONHSAT007719.2	n345474
NONHSAT009549.2	n345483
NONHSAT009877.2	n345486
NONHSAT071390.2	n345501
NONHSAT073970.2	n345502
NONHSAT075940.2	n345506
NONHSAT070916.2	n345527
NONHSAT074905.2	n345544
NONHSAT075924.2	n345557
NONHSAT075962.2	n345558
NONHSAT075998.2	n345559
NONHSAT076794.2	n345568
NONHSAT077414.2	n345574
NONHSAT089915.2	n345589
NONHSAT094090.2	n345612
NONHSAT095569.2	n345613
NONHSAT094676.2	n345622
NONHSAT095797.2	n345630
NONHSAT096686.2	n345636
NA	n345637
NONHSAT096929.2	n345641
NONHSAT097673.2	n345647
NONHSAT098084.2	n345648
NONHSAT098243.2	n345653
NONHSAT100401.2	n345666
NONHSAT101110.2	n345668
NONHSAT101354.2	n345670
NONHSAT072520.2	n345674
NA	n345685
NONHSAT001945.2	n345686
NA	n345694
NONHSAT056043.2	n345696
NONHSAT092342.2	n345697
NONHSAT033788.2	n345701
NONHSAT026823.2	n345707
NA	n345721
NA	n345742
NONHSAT034667.2	n345746
NONHSAT015967.2	n345751
NONHSAT028659.2	n345754
NA	n345779
NONHSAT052812.2	n345781
NONHSAT083762.2	n345799
NA	n345800
NONHSAT094425.2	n345802
NA	n345807
NONHSAT078882.2	n345813
NONHSAT009754.2	n345831
NA	n345832
NONHSAT078002.2	n345839
NONHSAT068245.2	n345847
NONHSAT081475.2	n345850
NA	n345852
NONHSAT032698.2	n345861
NA	n345885
NONHSAT100219.2	n345887
NONHSAT120458.2	n345888
NA	n345903
NA	n345904
NONHSAT032525.2	n345909
NA	n345912
NONHSAT138545.2	n345915
NA	n345916
NONHSAT035478.2	n345925
NA	n345934
NONHSAT081089.2	n345935
NA	n345939
NONHSAT119531.2	n345941
NONHSAT000009.2	n345943
NONHSAT079276.2	n345954
NA	n345955
NONHSAT115733.2	n345957
NONHSAT140723.2	n345960
NONHSAT041279.2	n345966
NA	n345971
NA	n345975
NONHSAT125161.2	n345977
NA	n345981
NONHSAT042196.2	n345988
NONHSAT073901.2	n346007
NA	n346012
NA	n346031
NONHSAT083698.2	n346033
NA	n346040
NONHSAT141017.2	n346041
NONHSAT009976.2	n346051
NA	n346060
NA	n346066
NONHSAT099434.2	n346067
NA	n346075
NONHSAT070592.2	n346078
NONHSAT068119.2	n346082
NA	n346094
NONHSAT138147.2	n346101
NONHSAT131159.2	n346109
NONHSAT123221.2	n346110
NA	n346116
NA	n346126
NA	n346128
NONHSAT108375.2	n346137
NONHSAT100053.2	n346143
NONHSAT113140.2	n346167
NA	n346171
NONHSAT037624.2	n346177
NA	n346186
NONHSAT118799.2	n346188
NONHSAT131958.2	n346189
NONHSAT035522.2	n346196
NA	n346200
NONHSAT041253.2	n346205
NA	n346211
NONHSAT120464.2	n346227
NONHSAT105477.2	n346236
NA	n346238
NONHSAT141025.2	n346260
NA	n346272
NA	n346282
NONHSAT100968.2	n346288
NONHSAT001933.2	n346299
NA	n346311
NA	n346329
NONHSAT033599.2	n346332
NA	n346334
NONHSAT132832.2	n346337
NONHSAT040790.2	n346348
NONHSAT144648.2	n346354
NONHSAT132849.2	n346361
NONHSAT063877.2	n346370
NA	n346372
NONHSAT148016.2	n346373
NA	n346376
NONHSAT094915.2	n346383
NA	n346385
NA	n346396
NA	n346397
NONHSAT135352.2	n346398
NONHSAT134532.2	n346404
NA	n346416
NONHSAT015425.2	n346422
NONHSAT052795.2	n346426
NA	n346428
NONHSAT122460.2	n346430
NA	n346448
NONHSAT099931.2	n346460
NONHSAT141072.2	n346461
NA	n346464
NA	n346467
NONHSAT041249.2	n346472
NONHSAT073165.2	n346477
NONHSAT081613.2	n346481
NA	n346492
NONHSAT078037.2	n346494
NA	n346497
NONHSAT121111.2	n346510
NONHSAT074150.2	n346517
NONHSAT073808.2	n346520
NA	n346521
NONHSAT034532.2	n346523
NONHSAT122547.2	n346525
NA	n346528
NA	n346532
NONHSAT095521.2	n346533
NONHSAT142136.2	n346535
NONHSAT033970.2	n346537
NONHSAT040814.2	n346545
NA	n346551
NA	n346558
NONHSAT004632.2	n363297
NONHSAT010460.2	n363314
NONHSAT000201.2	n363315
NONHSAT000208.2	n363337
NONHSAT004411.2	n363347
NONHSAT005107.2	n363351
NONHSAT008664.2	n363356
NONHSAT000771.2	n363381
NA	n363468
NONHSAT007159.2	n363484
NONHSAT007660.2	n363491
NONHSAT009689.2	n363537
NONHSAT000204.2	n363566
NONHSAT003055.2	n363616
NONHSAT003726.2	n363631
NONHSAT004527.2	n363651
NONHSAT004700.2	n363658
NONHSAT006319.2	n363690
NONHSAT010174.2	n363765
NONHSAT001301.2	n363811
NONHSAT004021.2	n363878
NONHSAT004595.2	n363902
NONHSAT004624.2	n363904
NONHSAT005319.2	n363933
NA	n363945
NONHSAT006136.2	n363948
NONHSAT010557.2	n364039
NONHSAT001699.2	n364085
NA	n364088
NONHSAT004185.2	n364139
NONHSAT004366.2	n364158
NONHSAT004417.2	n364168
NA	n364180
NONHSAT004785.2	n364181
NONHSAT005705.2	n364206
NONHSAT008555.2	n364244
NONHSAT009409.2	n364269
NONHSAT002540.2	n364336
NONHSAT002921.2	n364340
NONHSAT006133.2	n364378
NONHSAT010774.2	n364410
NONHSAT070923.2	n364507
NA	n364511
NONHSAT068731.2	n364518
NONHSAT071665.2	n364533
NONHSAT074047.2	n364544
NONHSAT074043.2	n364545
NONHSAT075169.2	n364548
NONHSAT069135.2	n364558
NONHSAT072940.2	n364570
NONHSAT068818.2	n364596
NONHSAT071649.2	n364685
NONHSAT071670.2	n364686
NONHSAT074041.2	n364729
NA	n364734
NA	n364760
NONHSAT068742.2	n364842
NONHSAT073831.2	n364975
NONHSAT075423.2	n365285
NONHSAT076448.2	n365315
NONHSAT076730.2	n365323
NONHSAT068744.2	n365366
NONHSAT069545.2	n365413
NONHSAT070922.2	n365451
NONHSAT071267.2	n365469
NONHSAT072203.2	n365489
NA	n365492
NA	n365543
NONHSAT074784.2	n365550
NONHSAT069972.2	n365664
NONHSAT075859.2	n365737
NONHSAT075283.2	n365837
NONHSAT090919.2	n365866
NONHSAT093167.2	n365880
NONHSAT089609.2	n365884
NONHSAT087674.2	n365920
NONHSAT091421.2	n365972
NONHSAT091419.2	n366290
NONHSAT092690.2	n366331
NONHSAT093296.2	n366357
NA	n366395
NONHSAT094227.2	n366396
NONHSAT094029.2	n366554
NONHSAT090755.2	n366704
NONHSAT091241.2	n366714
NONHSAT094669.2	n366756
NA	n366788
NONHSAT098765.2	n366913
NONHSAT098687.2	n367049
NONHSAT094568.2	n367096
NONHSAT095515.2	n367124
NONHSAT095885.2	n367142
NONHSAT095886.2	n367143
NONHSAT095954.2	n367152
NONHSAT096640.2	n367182
NONHSAT097990.2	n367218
NONHSAT097398.2	n367363
NONHSAT098032.2	n367375
NONHSAT099241.2	n367422
NONHSAT099251.2	n367426
NONHSAT098766.2	n367519
NONHSAT101254.2	n367640
NONHSAT100290.2	n367646
NONHSAT100802.2	n367650
NONHSAT100800.2	n367651
NONHSAT102752.2	n367676
NA	n367774
NA	n367775
NONHSAT100073.2	n367848
NONHSAT100950.2	n367885
NONHSAT101044.2	n367887
NONHSAT099958.2	n367989
NONHSAT102285.2	n368098
NA	n368106
NONHSAT099965.2	n368394
NONHSAT099968.2	n368395
NONHSAT099969.2	n368396
NONHSAT099967.2	n368397
NONHSAT099973.2	n368398
NA	n368443
NONHSAT101833.2	n368447
NA	n368511
NONHSAT112472.2	n368608
NONHSAT113139.2	n368610
NONHSAT116113.2	n368624
NONHSAT106625.2	n368627
NONHSAT108471.2	n368637
NONHSAT112475.2	n368727
NONHSAT114453.2	n368759
NONHSAT114823.2	n368764
NA	n368786
NONHSAT114452.2	n369093
NONHSAT107266.2	n369186
NONHSAT113465.2	n369243
NONHSAT112474.2	n369376
NONHSAT115380.2	n369419
NONHSAT112122.2	n369453
NONHSAT113506.2	n369469
NONHSAT116014.2	n369487
NA	n369505
NONHSAT119518.2	n369512
NONHSAT120204.2	n369663
NONHSAT122761.2	n369699
NONHSAT118801.2	n369735
NONHSAT120226.2	n369769
NONHSAT121455.2	n369808
NONHSAT124334.2	n369876
NONHSAT124335.2	n369879
NONHSAT124338.2	n369881
NONHSAT119372.2	n369925
NONHSAT120596.2	n369955
NONHSAT121795.2	n369984
NONHSAT122115.2	n369995
NONHSAT122118.2	n369997
NONHSAT123061.2	n370008
NA	n370013
NONHSAT120402.2	n370058
NONHSAT121121.2	n370070
NONHSAT123215.2	n370090
NA	n370117
NA	n370126
NONHSAT125546.2	n370152
NONHSAT126956.2	n370153
NONHSAT124770.2	n370180
NONHSAT129073.2	n370205
NONHSAT126489.2	n370290
NA	n370423
NONHSAT126028.2	n370452
NONHSAT128189.2	n370540
NONHSAT128193.2	n370542
NONHSAT129021.2	n370571
NONHSAT129026.2	n370574
NONHSAT129553.2	n370585
NONHSAT129020.2	n370698
NA	n370709
NONHSAT134602.2	n370725
NONHSAT132588.2	n370849
NONHSAT134894.2	n370880
NONHSAT130996.2	n370923
NONHSAT131189.2	n370930
NONHSAT133786.2	n370995
NONHSAT131125.2	n371206
NONHSAT133313.2	n371225
NONHSAT133537.2	n371273
NONHSAT136839.2	n371301
NONHSAT137283.2	n371342
NONHSAT137326.2	n371453
NONHSAT138016.2	n371552
NONHSAT139337.2	n371587
NA	n371665
NA	n371670
NONHSAT015961.2	n371672
NONHSAT016414.2	n371673
NA	n371680
NONHSAT011260.2	n371684
NONHSAT012822.2	n371761
NONHSAT015135.2	n371778
NONHSAT017009.2	n371814
NONHSAT013940.2	n371891
NONHSAT015639.2	n371907
NONHSAT015792.2	n371910
NONHSAT015956.2	n371912
